ID;BrojKonkurisanja;BrojPregledaOglasa;PrimarnaKategorija;StandardizovanaPozicija;ImaInostranstvoGrad;Regioni;ImaInostranstvoRegion;Godina;BrojPrijavaSamoIno;DatumObjave;NacinKonkurisanja;Grad;Nadkategorija;Drzava
201155;38;1057;finansije;finansijski kontrolor;ne;Inostranstvo;da;2018;;14.03.2018;NE;Prag, Bratislava;Ekonomija;Češka
201309;11;2965;IT;.NET Developer;ne;Inostranstvo;da;2018;;28.03.2018;NE;Prag, ÄŚeĹˇka;Informacione tehnologije;Češka
202320;0;1081;pozivni centri;Telefonski operater;da;;ne;2018;;22.03.2018;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
202435;39;1495;transport;vozač;ne;Inostranstvo;da;2018;;23.03.2018;N;Brno (ÄŚeĹˇka);Trgovina i usluge;Češka
203409;93;2473;ostalo;radnik u proizvodnji;da;;ne;2018;;02.04.2018;NE;ÄŚeĹˇka;Trgovina i usluge;Češka
204226;12;1105;tekstilna industrija;inženjer tekstilne tehnologije;ne;Inostranstvo;da;2018;;10.04.2018;NE;Usti nad Labemom, ÄŚeĹˇka;Tehničke nauke;Češka
204561;0;1073;pozivni centri;Telefonski operater;da;;ne;2018;;13.04.2018;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
206719;54;2759;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2018;;07.05.2018;NE;Prag, ÄŚeĹˇka);Tehničke nauke;Češka
206847;12;1087;mašinstvo;metalostrugar;ne;Inostranstvo;da;2018;;08.05.2018;NE;Prag, ÄŚeĹˇka;Tehničke nauke;Češka
207681;30;1549;grafičarstvo, izdavaštvo;Radnik u grafičkoj proizvodnji;ne;Inostranstvo;da;2018;;22.05.2018;NE;Prag, ÄŚeĹˇka;Trgovina i usluge;Češka
208142;6;901;tekstilna industrija;inženjer tekstilne tehnologije;ne;Inostranstvo;da;2018;;11.05.2018;NE;Usti nad Labemom, ÄŚeĹˇka;Tehničke nauke;Češka
208600;13;1243;ostalo;pomoćni radnik;ne;Inostranstvo;da;2018;;24.05.2018;NE;ÄŚeĹˇka;Trgovina i usluge;Češka
208711;0;988;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;15.05.2018;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
208824;27;1394;ostalo;radnik u proizvodnji;da;;ne;2018;;17.05.2018;N;Zlin (ÄŚeĹˇka);Trgovina i usluge;Češka
210140;19;946;transport;vozač;ne;Inostranstvo;da;2018;;25.05.2018;NE;Jihlava, ÄŚeĹˇka;Trgovina i usluge;Češka
210150;12;688;magacin;Viljuškarista;ne;Inostranstvo;da;2018;;25.05.2018;NE;Jihlava, ÄŚeĹˇka;Trgovina i usluge;Češka
210152;19;819;magacin;magacioner;ne;Inostranstvo;da;2018;;25.05.2018;NE;Jihlava, ÄŚeĹˇka;Trgovina i usluge;Češka
212146;33;1416;IT;IT Help Desk / Support;ne;Inostranstvo;da;2018;;13.06.2018;NE;ÄŚeĹˇka (Brno);Informacione tehnologije;Češka
212160;6;431;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;13.06.2018;NE;ÄŚeĹˇka (Brno);Ekonomija;Češka
212161;5;402;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;13.06.2018;NE;ÄŚeĹˇka (Brno);Ekonomija;Češka
212163;2;885;jezici, književnost;prevodilac;ne;Inostranstvo;da;2018;;13.06.2018;NE;ÄŚeĹˇka (Brno);Obrazovanje, umetnost i sport;Češka
212164;3;441;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;13.06.2018;NE;ÄŚeĹˇka (Brno);Ekonomija;Češka
212645;58;1898;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2018;;13.06.2018;NE;ÄŚeĹˇka, Bor u Tachova;Trgovina i usluge;Češka
213347;80;2195;ostalo;montažer;da;;ne;2018;;02.07.2018;NE;ÄŚeĹˇka;Tehničke nauke;Češka
213353;60;2547;ostalo;radnik u proizvodnji;da;;ne;2018;;19.06.2018;NE;ÄŚeĹˇka;Trgovina i usluge;Češka
213417;1;590;mašinstvo;zavarivač / varilac;da;;ne;2018;;20.06.2018;N;Prerov (ÄŚeĹˇka);Tehničke nauke;Češka
213525;24;1417;ostalo;radnik u proizvodnji;da;;ne;2018;;20.06.2018;N;Zlin (ÄŚeĹˇka);Trgovina i usluge;Češka
214513;6;2218;IT;Java Developer;ne;Inostranstvo;da;2018;;02.07.2018;NE;Prag, ÄŚeĹˇka;Informacione tehnologije;Češka
214745;0;1898;ostalo;operater na mašinama;ne;Inostranstvo;da;2018;;28.06.2018;X;Pizen, ÄŚeĹˇka;Tehničke nauke;Češka
215169;72;1949;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2018;;03.07.2018;N;ÄŚeĹˇka, Bor u Tachova;Trgovina i usluge;Češka
216344;26;2973;transport;vozač;da;;ne;2018;;13.07.2018;N;ÄŚeĹˇka;Trgovina i usluge;Češka
216835;76;1739;ostalo;operater na mašinama;da;;ne;2018;;16.07.2018;N;ÄŚeĹˇka, Plzenj;Tehničke nauke;Češka
217090;60;2049;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2018;;18.07.2018;N;Jihlava, ÄŚeĹˇka;Trgovina i usluge;Češka
217850;44;1645;IT;IT Help Desk / Support;ne;Inostranstvo;da;2018;;25.07.2018;NE;ÄŚeĹˇka (Brno);Informacione tehnologije;Češka
217851;15;572;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;25.07.2018;NE;ÄŚeĹˇka (Brno);Ekonomija;Češka
217852;5;1039;jezici, književnost;prevodilac;ne;Inostranstvo;da;2018;;25.07.2018;NE;ÄŚeĹˇka (Brno);Obrazovanje, umetnost i sport;Češka
217853;9;436;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;25.07.2018;NE;ÄŚeĹˇka (Brno);Ekonomija;Češka
217854;6;440;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;25.07.2018;NE;ÄŚeĹˇka (Brno);Ekonomija;Češka
217953;9;3029;IT;.NET Developer;ne;Inostranstvo;da;2018;;30.07.2018;NE;Prag, ÄŚeĹˇka;Informacione tehnologije;Češka
219030;57;1971;ostalo;radnik u proizvodnji;da;;ne;2018;;03.08.2018;N;ÄŚeĹˇka, Jihlava;Trgovina i usluge;Češka
219075;33;1369;transport;vozač;da;;ne;2018;;06.08.2018;NE;Brno (ÄŚeĹˇka);Trgovina i usluge;Češka
220057;79;3603;ostalo;radnik u proizvodnji;da;;ne;2018;;14.08.2018;N;Jihlava (ÄŚeĹˇka);Trgovina i usluge;Češka
220155;116;3616;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2018;;14.08.2018;N;ÄŚeĹˇka;Trgovina i usluge;Češka
222453;91;2651;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2018;;30.08.2018;NE;ÄŚeĹˇka, Bor u Tachova;Trgovina i usluge;Češka
222500;13;982;priprema hrane;mesar;ne;Inostranstvo;da;2018;;31.08.2018;N;ÄŚeĹˇka (joĹˇ gradova);Turizam i ugostiteljstvo;Češka
224007;35;1830;grafičarstvo, izdavaštvo;Radnik u grafičkoj proizvodnji;ne;Inostranstvo;da;2018;;13.09.2018;NE;Prag, ÄŚeĹˇka;Trgovina i usluge;Češka
224170;26;1095;tekstilna industrija;dizajner proizvoda;ne;Inostranstvo;da;2018;;11.09.2018;NE;Usti nad Labemom, ÄŚeĹˇka;Informacione tehnologije;Češka
224564;116;4205;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2018;;26.09.2018;NE;ÄŚeĹˇka;Trgovina i usluge;Češka
224653;0;870;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;17.09.2018;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
224976;6;541;priprema hrane;mesar;da;;ne;2018;;17.09.2018;N;ÄŚeĹˇka viĹˇe gradova;Turizam i ugostiteljstvo;Češka
228726;36;3264;transport;vozač;da;;ne;2018;;11.10.2018;N;ÄŚeĹˇka;Trgovina i usluge;Češka
229804;15;1080;IT;IT Manager;ne;Inostranstvo;da;2018;;18.10.2018;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
229806;0;922;IT;C#/C++ Developer;ne;Inostranstvo;da;2018;;18.10.2018;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
229807;4;1067;IT;C#/C++ Developer;ne;Inostranstvo;da;2018;;18.10.2018;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
229810;8;906;IT;DevOps System Administrator / Engineer;ne;Inostranstvo;da;2018;;18.10.2018;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
229815;10;1212;IT;Business Intelligence / Data Warehouse Consultant;ne;Inostranstvo;da;2018;;18.10.2018;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
229919;18;928;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2018;;19.10.2018;N;Brno, ÄŚeĹˇka;Tehničke nauke;Češka
229921;1;526;mašinstvo;zavarivač / varilac;ne;Inostranstvo;da;2018;;19.10.2018;N;Brno, ÄŚeĹˇka;Tehničke nauke;Češka
231765;30;1608;transport;vozač;ne;Inostranstvo;da;2018;;05.11.2018;N;Brno (ÄŚeĹˇka);Trgovina i usluge;Češka
231971;0;1626;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2018;;06.11.2018;X;ÄŚeĹˇka, Jihlava;Tehničke nauke;Češka
232178;0;1839;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2018;;06.11.2018;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
234114;3;1379;IT;C#/C++ Developer;ne;Inostranstvo;da;2018;;22.11.2018;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
234252;7;848;elektrotehnika;elektroinženjer;da;;ne;2018;;23.11.2018;N;ÄŚeĹˇka;Tehničke nauke;Češka
234646;11;549;tekstilna industrija;šivač/krojač;da;;ne;2018;;27.11.2018;N;ÄŚeĹˇka, Brno;Trgovina i usluge;Češka
234651;8;524;tekstilna industrija;radnik u proizvodnji;da;;ne;2018;;27.11.2018;N;Brno, ÄŚeĹˇka;Trgovina i usluge;Češka
234659;12;630;tekstilna industrija;šivač/krojač;da;;ne;2018;;27.11.2018;N;Brno, ÄŚeĹˇka;Trgovina i usluge;Češka
235607;54;2040;grafičarstvo, izdavaštvo;Radnik u grafičkoj proizvodnji;da;;ne;2018;;05.12.2018;NE;Sobeslav,? EĹˇka;Trgovina i usluge;Češka
236309;0;893;administracija;službenik za prijem i pomoć klijentima;ne;Inostranstvo;da;2018;;11.12.2018;X;Brno (ÄŚeĹˇka);Ekonomija;Češka
239875;39;948;finansije;finansijski kontrolor;da;;ne;2019;;16.01.2019;NE;Prag, čeĹˇki;Ekonomija;Češka
240516;24;1925;transport;vozač;ne;Inostranstvo;da;2019;;19.01.2019;NE;Rad u EU (kompanija je iz Praga);Trgovina i usluge;Češka
241147;237;5630;ostalo;radnik u proizvodnji;da;;ne;2019;;31.01.2019;NE;ÄŚeĹˇka;Trgovina i usluge;Češka
241540;128;3706;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2019;;28.01.2019;NE;ÄŚeĹˇka, Plane nad LuĹľnici;Trgovina i usluge;Češka
243784;0;956;IT;PHP Developer;ne;Inostranstvo;da;2019;;12.02.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
243839;4;910;IT;Python Developer;ne;Inostranstvo;da;2019;;13.02.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
243841;3;873;IT;Python Developer;ne;Inostranstvo;da;2019;;13.02.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
243862;15;1213;IT;JavaScript Developer;ne;Inostranstvo;da;2019;;13.02.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
243869;2;866;IT;.NET Developer;ne;Inostranstvo;da;2019;;13.02.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
243877;5;1626;IT;Java Developer;ne;Inostranstvo;da;2019;;13.02.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
244257;8;1391;IT;JavaScript Developer;ne;Inostranstvo;da;2019;;18.02.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
244258;6;1298;IT;Python Developer;ne;Inostranstvo;da;2019;;18.02.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
244535;66;2363;grafičarstvo, izdavaštvo;radnik na pripremi za štampu;da;;ne;2019;;19.02.2019;NE;Sobeslav (? EĹˇka);Trgovina i usluge;Češka
244584;27;2806;transport;vozač;ne;Inostranstvo;da;2019;;21.02.2019;N;ÄŚeĹˇka;Trgovina i usluge;Češka
244892;133;828;priprema hrane;pomoćni radnik u kuhinji;ne;Inostranstvo;da;2019;;22.02.2019;NE;Prag, čeĹˇki;Turizam i ugostiteljstvo;Češka
246626;0;1030;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2019;;05.03.2019;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
248317;7;1848;IT;C#/C++ Developer;ne;Inostranstvo;da;2019;;18.03.2019;NE;Prag, ÄŚeĹˇka;Informacione tehnologije;Češka
248318;9;1390;IT;C#/C++ Developer;ne;Inostranstvo;da;2019;;18.03.2019;NE;Prag, ÄŚeĹˇka;Informacione tehnologije;Češka
249717;0;982;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2019;;05.04.2019;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
250181;0;921;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2019;;06.05.2019;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
250183;0;960;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2019;;06.06.2019;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
250349;29;1237;ugostiteljstvo;konobar;ne;Inostranstvo;da;2019;;29.03.2019;NE;Brno (ÄŚeĹˇka);Turizam i ugostiteljstvo;Češka
251049;5;1374;IT;C#/C++ Developer;da;;ne;2019;;03.04.2019;NE;Prag, ÄŚeĹˇka;Informacione tehnologije;Češka
251050;6;1268;IT;C#/C++ Developer;da;;ne;2019;;03.04.2019;NE;Prag, ÄŚeĹˇka;Informacione tehnologije;Češka
253179;106;4278;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2019;;16.04.2019;NE;Jihlava (ÄŚeĹˇka);Trgovina i usluge;Češka
253598;30;1662;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2019;;22.04.2019;NE;ÄŚeĹˇka, StraĹľ nad Nisou;Trgovina i usluge;Češka
254480;55;2205;grafičarstvo, izdavaštvo;radnik na pripremi za štampu;ne;Inostranstvo;da;2019;;25.04.2019;NE;Prag;Trgovina i usluge;Češka
254602;33;784;finansije;finansijski analitičar;da;;ne;2019;;25.04.2019;NE;Prag;Ekonomija;Češka
254646;11;1272;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2019;;25.04.2019;NE;Pardubice (ÄŚeĹˇka);Ekonomija;Češka
255536;75;2886;ostalo;radnik u proizvodnji;da;;ne;2019;;07.05.2019;NE;ÄŚeĹˇka;Trgovina i usluge;Češka
258318;51;2179;ostalo;radnik u proizvodnji;da;;ne;2019;;23.05.2019;NE;Bor, ÄŚeĹˇka;Trgovina i usluge;Češka
258478;26;1105;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2019;;27.05.2019;N;Brno, ÄŚeĹˇka;Tehničke nauke;Češka
258485;17;644;fizika, matematika;Poslovni analitičar;da;;ne;2019;;23.05.2019;NE;Prag;Tehničke nauke;Češka
258492;15;775;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2019;;27.05.2019;N;Brno, ÄŚeĹˇka;Tehničke nauke;Češka
258590;9;540;priprema hrane;kuvar;ne;Inostranstvo;da;2019;;24.05.2019;NE;Jesenik, ÄŚeĹˇka;Turizam i ugostiteljstvo;Češka
258593;10;416;priprema hrane;kuvar;ne;Inostranstvo;da;2019;;24.05.2019;NE;Jesenik, ÄŚeĹˇka;Turizam i ugostiteljstvo;Češka
259981;3;447;jezici, književnost;prevodilac;ne;Inostranstvo;da;2019;;31.05.2019;N;Pisek ,? EĹˇka;Obrazovanje, umetnost i sport;Češka
260418;41;1302;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2019;;04.06.2019;NE;Jihlava (ÄŚeĹˇka);Trgovina i usluge;Češka
261791;39;2002;ostalo;radnik u proizvodnji;da;;ne;2019;;14.06.2019;N;ÄŚeĹˇka;Trgovina i usluge;Češka
261850;19;861;mašinstvo;zavarivač / varilac;da;;ne;2019;;14.06.2019;N;ÄŚeĹˇka;Tehničke nauke;Češka
266885;5;576;pozivni centri;Telefonski operater;da;;ne;2019;;31.07.2019;NE;ÄŚeĹˇka;Ekonomija;Češka
267112;3;687;elektrotehnika;elektroinženjer;da;;ne;2019;;19.07.2019;N;Brno, ÄŚeĹˇka;Tehničke nauke;Češka
267117;2;1321;IT;Big Data Specialist;da;;ne;2019;;19.07.2019;N;Brno, ÄŚeĹˇka;Informacione tehnologije;Češka
267118;2;686;elektrotehnika;elektroinženjer;da;;ne;2019;;19.07.2019;N;Brno, ÄŚeĹˇka;Tehničke nauke;Češka
267128;32;2838;ostalo;radnik u proizvodnji;da;;ne;2019;;23.07.2019;NE;ÄŚeĹˇka;Trgovina i usluge;Češka
267228;22;1421;transport;vozač;ne;Inostranstvo;da;2019;;22.07.2019;NE;Brno (ÄŚeĹˇka);Trgovina i usluge;Češka
270351;0;976;pozivni centri;Telefonski operater;da;;ne;2019;;14.08.2019;X;Pardubice, ÄŚeĹˇka;Ekonomija;Češka
271922;50;2306;grafičarstvo, izdavaštvo;Radnik u grafičkoj proizvodnji;da;;ne;2019;;26.08.2019;NE;ÄŚeĹˇka;Trgovina i usluge;Češka
273764;0;3698;IT;IT Help Desk / Support;ne;Inostranstvo,Beograd (Ĺˇiri);da;2019;;05.09.2019;X;Beograd, Prag;Informacione tehnologije;Češka
276190;0;1289;pozivni centri;Telefonski operater;da;;ne;2019;;20.09.2019;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
277332;0;740;priprema hrane;pekar;da;;ne;2019;;27.09.2019;X;ÄŚeĹˇka;Turizam i ugostiteljstvo;Češka
278255;0;518;priprema hrane;mesar;da;;ne;2019;;04.10.2019;X;ÄŚeĹˇka;Turizam i ugostiteljstvo;Češka
278623;8;1469;transport;vozač;ne;Inostranstvo;da;2019;;08.10.2019;NE;Brno, Prag;Trgovina i usluge;Češka
279552;29;1689;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2019;;11.10.2019;N;ÄŚeĹˇka (Pardubice);Trgovina i usluge;Češka
279553;25;1810;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2019;;11.10.2019;N;oko Praga (ÄŚeĹˇka);Trgovina i usluge;Češka
282758;43;2447;grafičarstvo, izdavaštvo;Radnik u grafičkoj proizvodnji;ne;Inostranstvo;da;2019;;01.11.2019;NE;Prag, ÄŚeĹˇka);Trgovina i usluge;Češka
283262;20;1626;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2019;;06.11.2019;N;Koprivnice (ÄŚeĹˇka);Trgovina i usluge;Češka
283413;11;813;elektrotehnika;elektromonter;ne;Inostranstvo;da;2019;;07.11.2019;NE;T? EmoĹˇna, ÄŚeĹˇka;Tehničke nauke;Češka
285557;0;483;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2019;;25.11.2019;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
285582;0;677;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2019;;25.11.2019;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
286178;43;1557;ostalo;radnik u proizvodnji;ne;Inostranstvo;da;2019;;28.11.2019;NE;Jihlava (ÄŚeĹˇka);Trgovina i usluge;Češka
288184;31;2426;grafičarstvo, izdavaštvo;Radnik u grafičkoj proizvodnji;da;;ne;2020;;01.01.2020;NE;Prag, ÄŚeĹˇka);Trgovina i usluge;Češka
294325;86;1981;trgovina, prodaja;prodavac;da;;ne;2020;;31.01.2020;NE;Prag, ÄŚeĹˇka);Trgovina i usluge;Češka
297141;46;3863;grafičarstvo, izdavaštvo;Radnik u grafičkoj proizvodnji;ne;Inostranstvo;da;2020;;24.02.2020;NE;Prag, ÄŚeĹˇka);Trgovina i usluge;Češka
298391;0;752;administracija;službenik za prijem i pomoć klijentima;da;;ne;2020;;06.03.2020;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
299854;12;801;tekstilna industrija;dizajner proizvoda;ne;Inostranstvo;da;2020;;06.03.2020;NE;Usti nad Labem (CZ);Informacione tehnologije;Češka
300865;0;922;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2020;;13.03.2020;X;Brno (ÄŚeĹˇka);Ekonomija;Češka
301861;13;704;IT;IT Help Desk / Support;ne;Inostranstvo;da;2020;;01.04.2020;NE;Prag, ÄŚeĹˇka);Informacione tehnologije;Češka
301862;40;1564;elektrotehnika;ASIC inženjer verifikacije;ne;Inostranstvo;da;2020;;01.04.2020;NE;Prag, ÄŚeĹˇka);Tehničke nauke;Češka
308868;13;1493;IT;PHP Developer;da;;ne;2020;8.0;02.06.2020;NE;Subotica i ÄŚeĹˇka;Informacione tehnologije;Češka
309204;0;8;IT;PHP Developer;da;;ne;2020;;03.06.2020;NE;Subotica i ÄŚeĹˇka;Informacione tehnologije;Češka
312611;0;1358;pozivni centri;Telefonski operater;ne;Inostranstvo;da;2020;;26.06.2020;X;Brno, ÄŚeĹˇka;Ekonomija;Češka
314941;219;3085;mašinstvo;rukovodilac mašinske službe;ne;Inostranstvo;da;2020;;17.07.2020;NE;Pardubice-Stare? ÄŚivice, ÄŚeĹˇka;Tehničke nauke;Češka
315008;189;3293;mašinstvo;Ĺ ef proizvodnje u mašinstvu;ne;Inostranstvo;da;2020;;17.07.2020;NE;Pardubice-Stare? ÄŚivice, ÄŚeĹˇka;Tehničke nauke;Češka
86050;0;1656;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2013;;25.01.2013;A;Danska;Tehničke nauke;Danska
114825;7;1822;IT;iOS Developer;ne;Inostranstvo;da;2015;;26.01.2015;NE;Esbjerg, Danska;Informacione tehnologije;Danska
160662;43;1031;telekomunikacije;menadžer za razvoj biznisa;ne;Inostranstvo;da;2017;;31.01.2017;NE;Office Danska;Ekonomija;Danska
160666;31;1070;telekomunikacije;elektroinženjer;ne;Inostranstvo;da;2017;;31.01.2017;NE;Office Danska;Tehničke nauke;Danska
205465;7;2130;IT;Python Developer;ne;Inostranstvo;da;2018;;18.04.2018;NE;Herning, Danska;Informacione tehnologije;Danska
238765;44;2179;građevina, geodezija;ostale građevinske pozicije;ne;Inostranstvo;da;2019;;10.01.2019;NE;Kopenhagen (danski);Tehničke nauke;Danska
252686;0;2724;IT;DevOps System Administrator / Engineer;ne;Inostranstvo;da;2019;;12.04.2019;X;Brande (Danska);Informacione tehnologije;Danska
116506;13;1324;ljudski resursi (HR);menadžer ljudskih resursa;ne;Inostranstvo;da;2015;;24.02.2015;N;Doboj;Trgovina i usluge;Bosna i Hercegovina
148470;18;493;ugostiteljstvo;menadžer ugostiteljstva;ne;Inostranstvo;da;2016;;15.08.2016;NE;Doha;Turizam i ugostiteljstvo;Katar
125712;48;2337;obezbeđenje, zaštita na radu;referent za bezbednost i zaštitu na radu;ne;Inostranstvo;da;2015;;19.08.2015;NE;Egipat;Trgovina i usluge;Egipat
125783;49;2649;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2015;;19.08.2015;NE;Egipat;Tehničke nauke;Egipat
122587;11;1845;IT;Software Developer / Programmer / Engineer;ne;Inostranstvo;da;2015;;18.06.2015;NE;Talin (Estonija);Informacione tehnologije;Estonija
155231;58;1396;elektrotehnika;elektrotehničar;ne;Inostranstvo;da;2016;;10.11.2016;NE;Etiopija;Tehničke nauke;Etiopija
117449;69;2086;IT;Menadžer projekata;da;Inostranstvo;da;2015;;13.03.2015;N;Cebu, Filipini;Ekonomija;Filipini
121849;6;1280;IT;Ruby Developer ;da;Inostranstvo;da;2015;;03.06.2015;NE;Cebu, Filipini;Informacione tehnologije;Filipini
126022;1;2470;IT;Ruby Developer ;ne;Inostranstvo;da;2015;;24.08.2015;NE;Cebu, Filipini;Informacione tehnologije;Filipini
126023;5;2119;IT;System Administrator / Engineer;ne;Inostranstvo;da;2015;;24.08.2015;NE;Filipini, Cebu;Informacione tehnologije;Filipini
122205;0;1580;IT;C#/C++ Developer;ne;Inostranstvo;da;2015;;10.06.2015;X;Beograd, Finska;Informacione tehnologije;Finska
195886;2;2539;IT;Mobile developer;ne;Inostranstvo;da;2018;;26.01.2018;N;Helsinki, Finska;Informacione tehnologije;Finska
254767;9;1827;IT;Embedded Software Developer;da;;ne;2019;;30.04.2019;NE;Espoo, Finska;Informacione tehnologije;Finska
261174;3;841;IT;Embedded Software Developer;da;;ne;2019;;10.06.2019;NE;Espoo, Finska;Informacione tehnologije;Finska
103995;32;1909;elektrotehnika;elektroinženjer;ne;Inostranstvo;da;2014;;09.05.2014;NE;Florida;Tehničke nauke;SAD
103996;31;1980;mašinstvo;mašinski inženjer;ne;Inostranstvo;da;2014;;09.05.2014;NE;Florida;Tehničke nauke;SAD
101704;0;7588;transport, magacin;vozač;ne;Inostranstvo;da;2014;;12.03.2014;X;Baza Clermont Ferrand, Francuska;Trgovina i usluge;Francuska
106052;17;1068;IT;Software Developer / Programmer / Engineer;ne;Inostranstvo;da;2014;;30.06.2014;NE;Francuska;Informacione tehnologije;Francuska
106053;10;974;IT;.NET Developer;ne;Inostranstvo;da;2014;;30.06.2014;NE;Francuska;Informacione tehnologije;Francuska
106055;14;1700;IT;Quality Assurance;ne;Inostranstvo;da;2014;;30.06.2014;NE;Francuska;Informacione tehnologije;Francuska
112570;142;2635;menadžment (srednji);Direktor razvoja;ne;Inostranstvo;da;2014;;27.11.2014;NE;Francuska;Ekonomija;Francuska
119979;0;2859;pravo;diplomirani pravnik;da;;ne;2015;;04.05.2015;X;Strazbur, Francuska;Trgovina i usluge;Francuska
129844;0;2528;ekonomija (opšte);Menadžer projekata;ne;Inostranstvo;da;2015;;26.10.2015;X;Strazbur, Francuska;Ekonomija;Francuska
139762;0;2886;ekonomija (opšte);menadžer plana i analize;ne;Inostranstvo;da;2016;;08.04.2016;X;Pariz, Francuska;Ekonomija;Francuska
144952;0;2229;građevina, geodezija;građevinski projektant;ne;Inostranstvo;da;2016;;21.06.2016;X;Pariz, Francuska);Tehničke nauke;Francuska
151638;76;1852;građevina, geodezija;šef gradilišta;ne;Inostranstvo;da;2016;;28.09.2016;NE;Bordo (Francuska);Tehničke nauke;Francuska
